,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance,year,Month,Date,Day,Hour,Minute
1717,18.35,2009-01-13 04:41:28,-73.945821,40.788709000000004,-73.90793599999999,40.816393,1.0,4.432218778790749,2009,1,13,1,4,41
1718,7.7,2012-03-04 23:08:11,-73.981142,40.729315,-73.983327,40.748743,1.0,2.16812439989172,2012,3,4,6,23,8
1719,4.1,2012-05-08 18:27:00,-73.977698,40.746395,-73.97489200000001,40.750265,5.0,0.4909711689873759,2012,5,8,1,18,27
1720,5.5,2014-06-06 11:42:00,-73.96085699999999,40.780895,-73.96615200000001,40.789127,1.0,1.0181439994003882,2014,6,6,4,11,42
1721,4.9,2010-05-04 17:48:32,-73.98389,40.758465,-73.990974,40.75099,1.0,1.0231856116450102,2010,5,4,1,17,48
1723,7.3,2011-07-12 16:25:25,-73.99040500000001,40.771739000000004,-73.99040500000001,40.771739000000004,1.0,0.0,2011,7,12,1,16,25
1724,10.0,2013-01-25 22:24:00,-73.933208,40.758396999999995,-73.969643,40.763295,1.0,3.1166445128113796,2013,1,25,4,22,24
1725,3.7,2009-05-04 13:09:00,-73.95785699999999,40.768223,-73.961455,40.769343,1.0,0.3275959092321993,2009,5,4,0,13,9
1726,4.9,2011-07-28 19:40:00,-73.96608,40.764936999999996,-73.95940300000001,40.777488,5.0,1.5046168584676864,2011,7,28,3,19,40
1727,5.7,2011-12-03 22:51:46,-73.986072,40.752096,-73.993342,40.73637,1.0,1.8528053464893073,2011,12,3,5,22,51
1729,6.5,2013-05-08 17:06:16,-73.987344,40.73843,-74.002011,40.745084999999996,1.0,1.4403006402164504,2013,5,8,2,17,6
1730,9.7,2012-07-11 01:49:30,-73.98165300000001,40.746995,-74.011586,40.70827,1.0,4.990387166052595,2012,7,11,2,1,49
1731,6.5,2014-02-16 16:13:43,-73.95888000000001,40.768313,-73.966776,40.761231,1.0,1.0306993381363556,2014,2,16,6,16,13
1732,5.7,2009-01-25 15:44:07,-74.006231,40.712053000000004,-74.000033,40.717748,1.0,0.820909029353405,2009,1,25,6,15,44
1733,8.5,2010-12-18 22:01:00,-73.991813,40.744737,-73.993162,40.719555,1.0,2.8024167673262688,2010,12,18,5,22,1
1734,16.9,2012-05-13 03:56:00,-73.956965,40.718332000000004,-73.991272,40.667387,2.0,6.360527043670127,2012,5,13,6,3,56
1735,13.3,2012-06-11 01:22:11,-73.988037,40.759372,-73.928647,40.760304999999995,1.0,5.003193512397142,2012,6,11,0,1,22
1736,18.5,2013-09-21 17:14:00,-73.988727,40.737457,-74.011315,40.702321999999995,1.0,4.3459292398189255,2013,9,21,5,17,14
1737,4.9,2011-07-23 00:07:22,-73.99242199999999,40.724338,-73.98249,40.729603999999995,1.0,1.0214365008815014,2011,7,23,5,0,7
1738,12.9,2012-05-11 22:07:43,-73.982236,40.756820000000005,-73.982447,40.722452000000004,1.0,3.821588585384319,2012,5,11,4,22,7
1740,4.0,2014-06-22 21:19:27,-73.94756,40.779364,-73.950234,40.773014,1.0,0.7411193531590448,2014,6,22,6,21,19
1742,14.5,2010-08-20 15:00:00,-73.985325,40.734987,-73.951205,40.779352,1.0,5.709222483459293,2010,8,20,4,15,0
1743,6.5,2012-12-22 21:50:32,-73.95265400000001,40.778048,-73.96665300000001,40.772787,2.0,1.3159645282895243,2012,12,22,5,21,50
1744,8.5,2014-05-26 13:35:00,-74.005277,40.7278,-73.990513,40.740322,1.0,1.8671403953205596,2014,5,26,0,13,35
1745,8.9,2010-11-21 01:32:14,-74.00724,40.746434,-73.980264,40.742688,2.0,2.310431274468429,2010,11,21,6,1,32
1746,17.3,2011-05-01 01:38:19,-73.977696,40.725712,-73.95961700000001,40.678468,1.0,5.469893824663152,2011,5,1,6,1,38
1747,4.5,2012-01-13 13:20:31,-73.90746800000001,40.773861,-73.913993,40.776775,1.0,0.6378668594175035,2012,1,13,4,13,20
1749,6.0,2015-03-10 12:20:37,-74.00527191,40.72867584,-73.99985504,40.7181282,1.0,1.258547623320001,2015,3,10,1,12,20
1750,2.5,2009-10-07 16:47:00,-73.942155,40.754267999999996,-73.942197,40.75423,1.0,0.00551087095511687,2009,10,7,2,16,47
1752,7.0,2013-02-14 21:25:00,-73.983642,40.763067,-73.968537,40.758891999999996,1.0,1.3542522614062258,2013,2,14,3,21,25
1753,6.1,2009-10-21 17:17:34,-73.968903,40.764811,-73.976265,40.775665000000004,1.0,1.3568308548502774,2009,10,21,2,17,17
1754,4.5,2011-05-02 22:39:00,-73.991445,40.731617,-73.99381,40.72075,5.0,1.2246795713500844,2011,5,2,0,22,39
1755,4.5,2011-11-01 02:19:34,-73.9963,40.7536,-73.9988,40.7611,1.0,0.8601350668630953,2011,11,1,1,2,19
1756,8.9,2010-07-28 07:55:24,-73.95895,40.768178000000006,-73.989289,40.762854,1.0,2.6227671682337634,2010,7,28,2,7,55
1757,9.7,2011-02-10 17:36:00,-73.97625500000001,40.756637,-73.955352,40.775622999999996,1.0,2.7488002422708613,2011,2,10,3,17,36
1758,3.3,2011-05-17 13:28:48,-73.98702800000001,40.760369,-73.991061,40.761904,1.0,0.3801453422769478,2011,5,17,1,13,28
1759,5.0,2012-11-04 20:27:52,-73.978386,40.78584,-73.970117,40.788993,1.0,0.7794657909982071,2012,11,4,6,20,27
1760,20.0,2012-11-28 09:00:00,-74.016595,40.710427,-73.97758499999999,40.745578,1.0,5.107137421579509,2012,11,28,2,9,0
1761,13.3,2009-04-09 12:51:36,-73.98622399999999,40.760701,-73.946097,40.773328,1.0,3.6594043119617723,2009,4,9,3,12,51
1763,8.1,2012-07-07 14:10:14,-73.974836,40.741899,-73.96767,40.767695,1.0,2.931205118352027,2012,7,7,5,14,10
1765,8.0,2015-06-06 18:02:30,-73.99001312,40.76252747,-73.97246552,40.78102493,1.0,2.532599659544671,2015,6,6,5,18,2
1766,5.3,2012-04-08 13:42:13,-73.99202,40.731651,-74.003277,40.731583,1.0,0.9485524596598617,2012,4,8,6,13,42
1767,7.7,2009-02-02 14:07:27,-73.965228,40.775026000000004,-73.974225,40.756811,1.0,2.1625034159287853,2009,2,2,0,14,7
1769,12.5,2010-02-01 00:51:20,-73.988663,40.774288,-73.990555,40.724851,2.0,5.499453520646088,2010,2,1,0,0,51
1770,6.5,2010-08-11 19:51:25,-73.972425,40.762291999999995,-73.969537,40.753252,1.0,1.034215389732074,2010,8,11,2,19,51
1771,15.3,2011-08-06 05:59:00,-74.00518199999999,40.721752,-73.956608,40.762995000000004,3.0,6.1463596963649,2011,8,6,5,5,59
1772,7.5,2012-11-24 03:01:12,-73.971333,40.794395,-73.95201899999999,40.784506,1.0,1.962904740250878,2012,11,24,5,3,1
1773,13.3,2009-12-22 09:45:00,-73.949965,40.770993,-73.988955,40.744182,1.0,4.435398247862404,2009,12,22,1,9,45
1774,2.5,2012-08-27 15:24:00,-73.950282,40.701282,-73.950282,40.701282,1.0,0.0,2012,8,27,0,15,24
1775,12.5,2009-01-30 08:47:51,-73.980498,40.785634,-73.974474,40.75516,2.0,3.4263162382096026,2009,1,30,4,8,47
1776,4.5,2009-07-03 10:14:00,-73.995765,40.761483,-73.99493000000001,40.755202000000004,1.0,0.7019474354262863,2009,7,3,4,10,14
1777,7.3,2010-04-26 20:04:35,-73.983576,40.738127,-73.962067,40.759527,2.0,2.990872665615537,2010,4,26,0,20,4
1778,3.7,2011-09-23 15:56:49,-73.99562,40.760353,-73.98736099999999,40.761205,1.0,0.7020255605101158,2011,9,23,4,15,56
1780,7.5,2013-01-14 11:39:16,-73.974527,40.761623,-73.988512,40.743423,2.0,2.3416392005092836,2013,1,14,0,11,39
1781,4.9,2010-02-16 09:09:00,-73.98992199999999,40.75646,-73.981572,40.76056,1.0,0.8381311865314243,2010,2,16,1,9,9
1782,6.9,2011-08-06 16:00:00,-73.986198,40.756528,-73.977292,40.757508,2.0,0.7580126147020789,2011,8,6,5,16,0
1784,6.1,2012-04-02 17:57:00,-73.974485,40.761717,-73.984267,40.75854,5.0,0.8964278119379729,2012,4,2,0,17,57
1785,4.5,2014-07-12 03:08:51,-73.997825,40.720659000000005,-73.992079,40.727295,1.0,0.8825799856656276,2014,7,12,5,3,8
1786,7.0,2014-12-14 03:01:00,-73.97825999999999,40.76486,-73.98985,40.74666,6.0,2.246903010187907,2014,12,14,6,3,1
1787,4.5,2010-08-21 08:57:00,-73.981892,40.762673,-73.990177,40.751971999999995,5.0,1.379427838304537,2010,8,21,5,8,57
1788,19.5,2014-01-17 23:03:49,-73.950478,40.779765999999995,-74.004655,40.741597999999996,1.0,6.231629578435899,2014,1,17,4,23,3
1789,16.9,2011-05-21 17:28:00,-73.987905,40.735009999999996,-73.983513,40.772313,2.0,4.164369535657741,2011,5,21,5,17,28
1792,4.9,2010-01-12 17:05:23,-73.967895,40.757202,-73.98228399999999,40.762665000000005,1.0,1.355629893484247,2010,1,12,1,17,5
1793,4.1,2010-05-21 20:25:01,-73.996811,40.752694,-74.00407299999999,40.742751,2.0,1.2635733237456552,2010,5,21,4,20,25
1794,8.5,2014-07-04 14:58:29,-73.999236,40.733909999999995,-73.97608000000001,40.744755,2.0,2.2935302025669677,2014,7,4,4,14,58
1795,4.9,2011-03-01 13:13:00,-74.009315,40.703662,-74.00641,40.709555,1.0,0.6995297961052777,2011,3,1,1,13,13
1797,10.1,2009-12-20 19:19:00,-73.977675,40.749652000000005,-74.007243,40.716963,1.0,4.406698995711586,2009,12,20,6,19,19
1798,8.5,2010-10-11 05:55:11,-73.913788,40.838981,-73.925051,40.806416999999996,1.0,3.742923715487422,2010,10,11,0,5,55
1799,2.9,2011-05-10 16:19:00,-73.990973,40.752752,-73.98890300000001,40.751863,2.0,0.2004371322420685,2011,5,10,1,16,19
1800,13.7,2012-07-12 12:37:00,-74.002243,40.72421,-73.94505,40.687622,1.0,6.308227578171655,2012,7,12,3,12,37
1801,12.0,2014-04-03 15:00:00,-73.984835,40.779187,-73.995362,40.74974,3.0,3.3922598999235785,2014,4,3,3,15,0
1803,16.0,2015-02-24 10:56:15,-73.95469666,40.76712036,-73.98571777,40.75754166,5.0,2.821417531683924,2015,2,24,1,10,56
1804,6.5,2010-04-23 16:31:00,-74.008485,40.713712,-74.006675,40.730909999999994,1.0,1.9184039507185155,2010,4,23,4,16,31
1805,10.5,2011-05-20 19:07:21,-73.975387,40.73107,-73.994672,40.750503,1.0,2.7035285845588155,2011,5,20,4,19,7
1806,8.0,2014-02-07 21:19:00,-73.99511,40.72319,-73.984833,40.736307000000004,2.0,1.696247698646888,2014,2,7,4,21,19
1807,9.5,2015-06-04 06:44:57,-73.97748566,40.74669647,-73.95774841,40.76563644,2.0,2.6831194200034623,2015,6,4,3,6,44
1808,8.5,2013-02-23 13:36:00,-73.982428,40.731452000000004,-74.00138199999999,40.726167,1.0,1.7018282813524022,2013,2,23,5,13,36
1809,4.5,2014-12-09 13:36:00,-73.968542,40.786491999999996,-73.96164499999999,40.779952,1.0,0.9306169547788379,2014,12,9,1,13,36
1810,6.1,2009-07-19 18:40:00,-73.978528,40.745153,-73.971662,40.761697,5.0,1.928378242848897,2009,7,19,6,18,40
1811,9.7,2009-08-03 10:01:15,-73.958556,40.783986999999996,-73.982978,40.763452,1.0,3.072962524034606,2009,8,3,0,10,1
1813,5.5,2012-10-25 03:59:00,-73.961392,40.714262,-73.944612,40.715847,1.0,1.425185356732595,2012,10,25,3,3,59
1814,5.3,2009-05-24 14:36:44,-73.982614,40.750427,-73.974796,40.762423,2.0,1.4875825742098412,2009,5,24,6,14,36
1815,9.3,2010-04-20 17:02:00,-73.951448,40.777707,-73.977075,40.75501,1.0,3.3207584489101563,2010,4,20,1,17,2
1816,8.9,2011-07-12 13:50:00,-73.973978,40.763697,-73.989432,40.758782000000004,1.0,1.4116690580871216,2011,7,12,1,13,50
1817,11.5,2013-10-14 08:01:52,-73.97856,40.764661,-73.966109,40.794872999999995,2.0,3.519203012329774,2013,10,14,0,8,1
1818,10.5,2014-08-09 16:57:00,-73.97766,40.75184,-74.00533,40.74114,6.0,2.617062798589764,2014,8,9,5,16,57
1819,10.9,2012-06-11 18:15:15,-73.98918499999999,40.774558,-73.94754499999999,40.78447,1.0,3.675243313552802,2012,6,11,0,18,15
1820,8.5,2013-08-29 10:04:50,-73.986793,40.725552,-73.969352,40.749390999999996,1.0,3.030829602873212,2013,8,29,3,10,4
1821,6.0,2014-07-17 19:58:00,-73.99637,40.746837,-73.99999,40.738057,5.0,1.0228167592434327,2014,7,17,3,19,58
1822,8.5,2010-01-27 20:03:19,-73.96398,40.775214,-73.975765,40.787129,1.0,1.6552736334823257,2010,1,27,2,20,3
1824,7.0,2014-12-17 06:53:25,-73.975429,40.741357,-73.971739,40.760265000000004,1.0,2.125326367715963,2014,12,17,2,6,53
1825,3.7,2009-05-13 01:35:26,-73.96587199999999,40.758702,-73.97207900000001,40.756883,1.0,0.5605627139297357,2009,5,13,2,1,35
1826,5.0,2013-08-25 12:14:00,-73.99650799999999,40.75311,-74.00394,40.743047,1.0,1.2821947278251233,2013,8,25,6,12,14
1827,10.5,2014-10-31 14:14:47,-73.990815,40.734668,-74.005775,40.735934,1.0,1.268306362319549,2014,10,31,4,14,14
1829,10.5,2012-03-12 09:05:42,-73.980644,40.773388,-73.995959,40.746788,2.0,3.226814796317011,2012,3,12,0,9,5
1830,20.0,2013-04-01 20:58:00,-73.982043,40.778255,-73.91885,40.747071999999996,1.0,6.352054960420048,2013,4,1,0,20,58
1831,13.5,2014-05-16 01:10:23,-73.99978399999999,40.72048,-73.978438,40.765026,2.0,5.269635077422365,2014,5,16,4,1,10
1832,9.5,2015-04-26 23:33:20,-73.93318939,40.70537949,-73.95604706,40.71249008,1.0,2.0825849789582764,2015,4,26,6,23,33
1833,7.7,2009-06-16 08:21:40,-73.974049,40.731188,-73.981465,40.746388,1.0,1.8019538834574627,2009,6,16,1,8,21
1834,9.3,2010-07-07 01:10:00,-74.014928,40.709818,-73.992352,40.754998,1.0,5.371868727415726,2010,7,7,2,1,10
1835,8.1,2011-01-26 19:09:05,-74.009272,40.713357,-74.006578,40.737358,1.0,2.6784276985635542,2011,1,26,2,19,9
1836,6.0,2013-01-08 08:21:00,-74.002698,40.728446999999996,-73.994332,40.736302,1.0,1.1224073558504815,2013,1,8,1,8,21
1837,4.5,2013-06-05 21:19:40,-73.96865600000001,40.762575,-73.97310999999999,40.754957,1.0,0.9264353319069716,2013,6,5,2,21,19
1838,15.3,2009-06-28 21:26:49,-73.991447,40.726881,-73.980886,40.780865999999996,3.0,6.068414658437424,2009,6,28,6,21,26
1839,8.1,2010-01-19 18:15:00,-73.973425,40.757183000000005,-73.98334799999999,40.767827000000004,1.0,1.448881159734814,2010,1,19,1,18,15
1840,4.1,2011-12-08 12:51:00,-73.971032,40.763843,-73.967635,40.762832,2.0,0.3073911313572132,2011,12,8,3,12,51
1841,12.9,2012-06-25 18:59:37,-73.976683,40.790627,-73.980999,40.744571,1.0,5.1340759034042485,2012,6,25,0,18,59
1843,7.5,2015-01-17 19:04:31,-73.98249817,40.77501678,-73.99552917,40.76221466,1.0,1.7974161041652987,2015,1,17,5,19,4
1844,8.0,2015-03-12 23:14:59,-73.99314117,40.72793961,-73.99661255,40.74452972,2.0,1.867778355183607,2015,3,12,3,23,14
1845,5.3,2009-05-29 19:06:00,-73.955625,40.764238,-73.966308,40.753183,1.0,1.5233850770044988,2009,5,29,4,19,6
1848,8.1,2010-10-30 19:38:00,-73.977473,40.738133000000005,-73.985265,40.754585,3.0,1.9435807470722235,2010,10,30,5,19,38
1850,13.3,2012-02-08 12:22:00,-74.009935,40.714542,-73.98934,40.767967,1.0,6.18879295224586,2012,2,8,2,12,22
1852,10.9,2012-05-05 03:06:00,-73.98794699999999,40.737967,-73.958545,40.778205,1.0,5.113883175545332,2012,5,5,5,3,6
1853,6.5,2014-01-19 21:14:00,-73.998137,40.740645,-73.993415,40.752784999999996,1.0,1.4072963654824184,2014,1,19,6,21,14
1854,9.0,2015-01-11 22:30:55,-73.96630859,40.7672081,-73.99601746,40.76243973,2.0,2.5576030012856745,2015,1,11,6,22,30
1855,5.3,2011-01-18 15:00:00,-73.962188,40.755573,-73.954437,40.765815,3.0,1.3126961203589242,2011,1,18,1,15,0
1856,8.5,2014-03-26 01:43:13,-73.973747,40.753687,-73.950824,40.782816,1.0,3.7706383002980717,2014,3,26,2,1,43
1857,5.0,2009-02-02 22:04:48,-73.983104,40.766881,-73.98198599999999,40.777352,1.0,1.1681221596630034,2009,2,2,0,22,4
1858,8.5,2009-09-25 23:15:57,-73.986097,40.726679,-73.964721,40.759122,1.0,4.032009051572946,2009,9,25,4,23,15
1859,8.5,2011-03-29 23:31:09,-73.978142,40.773447999999995,-73.974744,40.748225,1.0,2.8192335132164565,2011,3,29,1,23,31
1860,6.9,2011-07-25 09:10:29,-73.983767,40.749327,-73.986172,40.750485999999995,2.0,0.2401081746351572,2011,7,25,0,9,10
1861,6.0,2014-07-14 18:02:00,-73.992633,40.748995,-73.992683,40.73563,2.0,1.4861261644805313,2014,7,14,0,18,2
1862,9.0,2014-11-13 09:44:53,-73.981894,40.767438,-73.973164,40.757529999999996,1.0,1.3245317383138369,2014,11,13,3,9,44
1863,12.9,2011-05-31 01:14:00,-73.91808499999999,40.760142,-73.949613,40.777538,1.0,3.284991126564042,2011,5,31,1,1,14
1864,6.5,2011-11-29 16:41:00,-73.97697,40.78791,-73.979925,40.770897999999995,2.0,1.9079411930398538,2011,11,29,1,16,41
1865,4.5,2014-11-12 19:20:02,-74.000214,40.742603,-73.995137,40.750040000000006,1.0,0.9310112397009057,2014,11,12,2,19,20
1866,9.0,2015-05-11 22:39:53,-73.97537231,40.76111221,-73.99645996,40.73310852,1.0,3.5849594701326484,2015,5,11,0,22,39
1867,9.7,2010-03-08 12:20:00,-73.989135,40.740477,-73.983063,40.76663,2.0,2.9527153663656414,2010,3,8,0,12,20
1869,6.5,2015-06-14 01:19:27,-73.96208954,40.71485519,-73.95465851,40.73012161,1.0,1.8093739373768902,2015,6,14,6,1,19
1870,6.5,2011-05-11 16:10:35,-73.952747,40.786648,-73.963026,40.771997999999996,1.0,1.8446516018056704,2011,5,11,2,16,10
1871,3.0,2013-04-18 14:55:00,-73.980265,40.734596999999994,-73.978797,40.736662,2.0,0.2608116758825351,2013,4,18,3,14,55
1872,7.0,2015-06-04 12:33:28,-73.9552002,40.78018951,-73.97162628,40.78630066,1.0,1.5409227256345328,2015,6,4,3,12,33
1873,5.3,2009-01-12 15:04:00,-74.00004799999999,40.743668,-73.990493,40.739475,1.0,0.9302630139470658,2009,1,12,0,15,4
1874,4.9,2011-06-02 12:50:52,-73.94491,40.775104999999996,-73.956198,40.768004,1.0,1.2357309941860872,2011,6,2,3,12,50
1875,6.5,2011-10-17 20:10:09,-73.981018,40.759194,-73.961722,40.772023,1.0,2.162357045810141,2011,10,17,0,20,10
1876,6.1,2010-03-02 04:36:55,-74.00030100000001,40.728771,-73.983624,40.735064,2.0,1.569796590275137,2010,3,2,1,4,36
1877,10.0,2015-01-10 04:12:29,-73.98279572,40.74216843,-73.9551239,40.77735519,1.0,4.554154931847834,2015,1,10,5,4,12
1878,5.5,2015-06-26 06:54:20,-74.00888824,40.71392822,-73.99674988,40.72101974,1.0,1.291639844138924,2015,6,26,4,6,54
1880,5.3,2010-01-21 00:29:04,-73.991915,40.726076,-74.00327,40.721478999999995,1.0,1.0848645592736217,2010,1,21,3,0,29
1881,16.5,2013-01-04 07:25:00,-73.950353,40.795747,-73.990837,40.751115000000006,2.0,6.0209315327690085,2013,1,4,4,7,25
1882,12.0,2013-03-31 22:05:22,-73.990944,40.74868,-73.96018199999999,40.761865,2.0,2.9771275722802852,2013,3,31,6,22,5
1883,17.5,2014-04-11 20:52:54,-73.961272,40.764931,-74.005657,40.737797,1.0,4.804362006516157,2014,4,11,4,20,52
1884,7.3,2009-02-05 18:27:00,-73.99061999999999,40.757548,-73.998488,40.74021,5.0,2.0386468726762086,2009,2,5,3,18,27
1886,7.5,2014-07-27 15:25:00,-73.965075,40.774207000000004,-73.976825,40.758802,1.0,1.978236832806421,2014,7,27,6,15,25
1887,6.5,2009-03-16 16:31:00,-73.882212,40.76408,-73.866675,40.767303000000005,1.0,1.3566783615300029,2009,3,16,0,16,31
1888,10.1,2009-05-29 20:53:34,-73.98829599999999,40.742098,-73.989271,40.716735,1.0,2.8214333344293308,2009,5,29,4,20,53
1889,9.5,2013-08-27 13:28:06,-73.979794,40.776106,-73.99426600000001,40.749321,1.0,3.2181051977491286,2013,8,27,1,13,28
1890,10.5,2011-01-30 00:23:17,-74.008914,40.713811,-73.99514,40.749962,2.0,4.183999390424638,2011,1,30,6,0,23
1891,12.5,2013-04-14 04:30:00,-73.958322,40.717296999999995,-73.98868,40.716502,2.0,2.5600777038403386,2013,4,14,6,4,30
1892,8.9,2009-01-24 15:58:53,-73.998126,40.723873,-74.006738,40.740645,1.0,2.001160309943355,2009,1,24,5,15,58
1893,4.9,2012-04-30 23:31:50,-74.002434,40.747076,-74.003075,40.733342,2.0,1.5281056884778355,2012,4,30,0,23,31
1894,11.7,2012-07-09 09:26:00,-73.999803,40.734716999999996,-73.978992,40.750105,1.0,2.449834177823583,2012,7,9,0,9,26
1895,10.1,2012-08-12 10:55:35,-73.95929100000001,40.70898,-73.98334799999999,40.730509000000005,1.0,3.1370791341771165,2012,8,12,6,10,55
1896,5.0,2014-05-22 11:43:33,-73.9665,40.756502000000005,-73.972482,40.749203,1.0,0.9553089419346685,2014,5,22,3,11,43
1897,12.5,2015-05-05 18:40:48,-73.99000549,40.74661255,-74.0064621,40.71021271,1.0,4.278439383840999,2015,5,5,1,18,40
1899,8.0,2013-12-03 21:59:00,-73.992912,40.728527,-74.007923,40.740437,1.0,1.831264215457009,2013,12,3,1,21,59
1900,12.9,2009-09-14 20:42:20,-73.978376,40.766498,-73.980728,40.721558,1.0,5.00102684743862,2009,9,14,0,20,42
1901,5.3,2010-05-15 11:22:00,-73.97199,40.797145,-73.984812,40.785845,1.0,1.6564845103796642,2010,5,15,5,11,22
1902,7.7,2010-07-10 23:30:54,-73.950859,40.771421000000004,-73.97612600000001,40.759234,1.0,2.5227946165551476,2010,7,10,5,23,30
1903,3.7,2011-10-21 23:39:05,-73.977547,40.758476,-73.974087,40.755913,1.0,0.407617606285921,2011,10,21,4,23,39
1905,13.0,2014-12-03 08:38:07,-73.97578399999999,40.791717999999996,-73.98993399999999,40.762065,1.0,3.5059322846738903,2014,12,3,2,8,38
1906,7.7,2011-06-16 16:59:06,-73.89996500000001,40.739839,-73.89996500000001,40.739839,1.0,0.0,2011,6,16,3,16,59
1907,9.0,2014-04-23 08:14:00,-73.948338,40.782047,-73.965615,40.765665000000006,2.0,2.3312634226983255,2014,4,23,2,8,14
1908,8.0,2014-10-23 09:27:43,-74.006304,40.733633000000005,-73.996724,40.725196999999994,1.0,1.237563130350647,2014,10,23,3,9,27
1909,8.1,2009-03-20 07:11:00,-73.967658,40.792928,-73.98265500000001,40.763557,1.0,3.501533166042314,2009,3,20,4,7,11
1910,8.5,2013-02-05 11:17:02,-74.00371899999999,40.707679999999996,-73.978048,40.719756,1.0,2.5464507126714873,2013,2,5,1,11,17
1911,5.5,2014-02-08 12:13:51,-73.969728,40.756974,-73.961854,40.768066999999995,1.0,1.4004526211589154,2014,2,8,5,12,13
1912,12.1,2011-05-29 02:17:54,-73.98739300000001,40.69174,-73.92918900000001,40.679137,4.0,5.103871892522733,2011,5,29,6,2,17
1913,6.5,2013-01-24 20:38:00,-73.985315,40.760917,-73.996167,40.755912,2.0,1.070128129152729,2013,1,24,3,20,38
1914,5.5,2013-10-06 11:02:00,-73.988652,40.774907,-73.980323,40.766577000000005,5.0,1.1618519239059109,2013,10,6,6,11,2
1915,11.0,2015-06-26 04:00:58,-73.99027252,40.71803665,-73.94454956,40.70470047,1.0,4.129280912084061,2015,6,26,4,4,0
1916,14.1,2011-03-04 08:08:01,-74.017199,40.709181,-73.985508,40.760089,1.0,6.2588762494264865,2011,3,4,4,8,8
1917,8.9,2011-08-22 12:55:00,-73.995575,40.759227,-73.97098000000001,40.76157,2.0,2.0878133960346763,2011,8,22,0,12,55
1918,8.1,2011-11-20 03:33:12,-73.971875,40.757083,-73.95394499999999,40.787986,1.0,3.753338641485924,2011,11,20,6,3,33
1919,3.3,2012-01-28 01:54:00,-73.988077,40.743691999999996,-73.990905,40.739702,1.0,0.503592693075943,2012,1,28,5,1,54
1920,15.0,2012-09-28 17:05:50,-73.994963,40.761253,-73.99508399999999,40.727467,3.0,3.756845620956874,2012,9,28,4,17,5
1922,15.5,2014-06-30 00:28:00,-73.982085,40.75761,-73.93298,40.795252000000005,1.0,5.8835428253818485,2014,6,30,0,0,28
1923,6.9,2010-02-20 11:29:50,-73.93894499999999,40.804819,-73.954773,40.789254,1.0,2.1841910514508656,2010,2,20,5,11,29
1924,6.1,2010-03-24 13:10:36,-73.980827,40.780112,-73.96143599999999,40.780327,2.0,1.6328795394476485,2010,3,24,2,13,10
1925,4.5,2012-09-06 20:00:00,-73.986909,40.766557,-73.992921,40.757821,1.0,1.0954443421672806,2012,9,6,3,20,0
1926,6.5,2012-10-07 12:53:50,-73.96718800000001,40.756516999999995,-73.980742,40.744637,2.0,1.7460263742226032,2012,10,7,6,12,53
